label,review
기생충,무슨 말이 필요한가요. 명작!
기생충,보는 내내 제목을 너무 잘 지었다는 생각이 들었다. 좋았던 영화
기생충,똥구정물이 역류하는 변기 뚜껑 위로 눌러 앉아 담배를 찾아 피우는 박소담의 표정이 내내 잊혀지지 않음
기생충,"몇몇 장면때문이 아니라, 영화에 흐르는 현실감 때문에 15세가 넘어도 살짝 감당 하기 어려운 영화"
기생충,초반엔 씁슬하면서도 유쾌하다가 중반~후반으로 갈 수록 소름이 돋습니다... 사람이 무섭고 그런 사람을 만든 현실이 무섭네요.
기생충,빈곤과 가난한 사람들의 삶속에 살아가기위해 범죄가 수반되어야하는것이 아니고 정당화 될수조차없다.그런 사람들은 기생충으로 표현한것에 대해 기분이 좋은 영화는 아니다.내가 과연 반지하 삶속의 가족이라면 주인공 가족들과 같은 선택을 했을까?
기생충,너무 현실적이라 보고나서 씁쓸함이 남는 영화. 코미디인지 공포영화인지 장르가 섞여있네요. 웃긴 장면도 크게 웃을 수는 없고 희극과 비극이 섞여 있어요.
기생충,저하고는 잘안맞았던 영화같아요ㅠ 좀 잔인했어요ㅠ
기생충,"봉 감독님의 연출력과 스토리, 배우들의 연기가 잘 어우러진 영화! 칸영화제 수상은 진짜 새역사다! 우선 보고들 이야기 나눠야할듯!!"
기생충,같은 창문인데 보이는 풍경이 너무나 다를 때의 비참함..
기생충,기대를 많이해서 그런가 찝찝한 영화로 남는다
기생충,첨엔 웃다가 중간부터 긴장을 늦출수없었네.. 불편한 부분도 있었지만.. 보고나서도 계속 생각나고 생각하게 한다~ 엄청 대중적인 영화는 아님. 봉준호감독의 장기가 능수능란하게 펼쳐진다~ 댓글로 스포일러하지마시길
기생충,스스로를 피해자의 위치에 한정시켜놓고 저항의 기제 없이 살아오도록 만드는 계급사회... 마지막 그 누구의 칼부림이 한편으로는 반갑게 느껴졌던 역설.
기생충,이건 19세다. 아들과봤음 클날뻔
기생충,노플랜 노계획 우리인생은 계획대로 안된다는 말이 와닿았습니다
기생충,한치의 희망도 없는 영화가 내 현실로 녹아들다
기생충,"가족들이랑 봤는데,,,상당히 불쾌했다이걸 15세등급이라,,,헐~~민망한 장면을 그렇게 자세히 묘사할 필요가 있을까??그리고,,돌로 머리를 내려 찍는 십원짜리 욕이 다나왔다!!!!과연 학생들이 보고난뒤 뭐가 생각이날까??"
기생충,"영화보다 나가는 사람들 .. 나 역시 끝까지 왜 봤나 싶은 영화.평점 , 리뷰만 보고 선택한 영화는 시간낭비 , 에너지 낭비라는 걸 새삼 깨닫게 되는 영화.현실이 힘들 때 영화에서 행복을 찾는 나 같은사람에게는 아픈 곳 더 아프게 하는 영화."
기생충,"내 스타일은 아님.. 딱히 문학적인 소재를 원한 것도 아니었고, 그 마저도 내가 추구하는 문학적인 영역도 아니고.. 메세지를 주려는 건 알겠으나.. 굳이..?"
기생충,"등급조정이 필요합니다.15세에게 마약, 욕, 약간의 19금, 흉기 넘 자극적입니다"
기생충,계층간을 대비시켜 보여주면서 뭘 어쩌라는 건지 재미없고 답답한 영화. 어디가 빵터지나..
기생충,솔직히 재미없음 마약왕 이랑 동급
기생충,충격적이긴 했지만 재밌었습니다.
기생충,티피컬하게 부자인 사람이 악인이 아니라서 좋았다.
기생충,해외수상작이라 평범하지않은 줄거리일꺼라곤 예상했지만 미성년자딸이랑 보기엔곤란함
기생충,음. 상을 탈 만한 작품인가...?.
기생충,이건뭐..좋은 영환데 좋지가 않다.
기생충,"의도하는바가 대체뭘까? 돈, 시간이 아까웠다"
기생충,한눈한번 안팔고 집중해서 봤어요 최근본 영화중 단연 최고 나중에 한번더 봐야겠습니다 오래도록 기억에 남을것 같아요봉준호 감독님 축하드립니다
기생충,계급에대한 불편함이 아니라 민폐가족 보기 짜증나서 뛰쳐나가고 싶었음 절대 절대 두번은 보기 싫은 영화
기생충,칸 수상작은 지루하다는 고정관념을 깨버린 작품
기생충,빈곤과 도시빈민의 맨얼굴.. 가난을 수중에 돈이 없는 상태로만 안다면 이해할 수 없을 것. 가난이란 더 나은 삶을 준비할 의지와 꿈이 박탈 된 상태
기생충,"특별히 미워하고 증오할만한 '악인'이 한명도 없기에 더욱 답답하고 우울했던 영화, 세상의 불평등 자체가 인간의 본성에 의한 숙명이라고 말하는것 같았기에..."
기생충,19세 관람가로 변경해야할듯..
기생충,다들 훌륭했지만 개인적으로 조여정 연기가 좋았음.웃으면서도 씁씁한 계속 생각나게 만드는 영화
기생충,쫌 먼가 기분이 불쾌했어용ㅜㅜㅜ
기생충,올라가는 존재와 내려갈 수밖에 없는 존재가 있다
기생충,"다수의 관객들이 '나는 박사장의 계층도, 기택의 반지하 계층에도 들지는 않는다'고 안도할 수 있을까요? 우리는 모두 나보다 낮은 계층의 사람들을 향해 냄새가 난다고 속으로 깔보는 두 얼굴을 가진 건 아닐까요? ... 영화 정말 훌륭합니다."
기생충,뭔가 찜찜한 영화이다;등급조정이 필요해보인다시계방향으로
기생충,그냥 봉준호 영화. 칸에서 수상했다고 다 훌륭한 것은 아닐 수도...
기생충,황금종려상 받을 정도는 아니고 그냥 한번 볼만한 한국영화
기생충,재밌는데 왜이렇게 기분이 더럽지
기생충,보면서 많이 놀랐음. 신선한 영화
기생충,보고나니 기분나쁜영화같네요. 멀쩡한 부자 망치는..
기생충,이 영화가 왜 19금이 아닌지 보는 내내 불편했다. 영화관 앞좌석에 초등생 남매가 나와 같은 장면을 보고있고...
기생충,출연 연기자들 연기 하나같이 후덜덜... 정상급 연기를 보는 것만으로도 눈이 호강했습니다.
기생충,본 영화 중에 최악이다작위적으로 만든 빈자들의 삶..너무 인공적이여서 감정이입이 안되엇음
기생충,다시 들을 수 있을까요. 사장님 목소리요
기생충,으잉?!했던. 지하에 사시는 아저씨가 너무 무서워요.
기생충,나 또한 누군가의 사람 사는 냄새에 얼굴 찌푸리진 않았었나..
기생충,난노잼 이였음 범죄자가 범죄자를 키우는
기생충,영화제 수상한 영화는 어렵고 지루하다는 편견을 깼다
기생충,재밌는것 같은데 슬프기도 하고 무섭기도 하고 남의 이야기같은데 내 이야기더라는.
기생충,"시나리오, 연출, 배우 모두 좋았다.소름끼치게..."
기생충,봉감독에게 박찬욱의 냄새가 난다.
기생충,까마득한 계단은 현실이야 ㅜㅜ
기생충,15세 동반 부모 입장 가능 영화는아닌것 같아요.
기생충,영화는 기대를 하는 순간 망가진다
기생충,돋보기로 현실을 들여다보는 데 점점 타들어가다 결국엔 불까지 난다
기생충,씁쓸한 사회상을 보여주지만 보는내내 불편했던 건 사실이다 가족내용이지만 가족끼리 보기에는 좀...
기생충,개인적으로 비추입니다.... 등급조정이 필요할것같아요....
기생충,조금 기대보다 약간 실망 스럽습니다
기생충,야한장면과 잔인한 장면이 많은데 어째서 19금이 아닌건가요?? 15금이란 사실에 놀랐습니다
기생충,자극적으로 극대화 시킨건 알겠지만 씁쓸한건 어쩔수없다
기생충,"생각하면서 살지 않으면, 사는대로 생각하게 된다."
기생충,"관람한 지 이틀째, 생각이 끊이지 않게 해 주고 있다. 많은 화두를 던져주었다. ."
기생충,감히 나 따위가 평가할 영화가 아님
기생충,봉준호는 천재다 앞으로의 영화가 더욱더 기대된다 설국열차도 봐야겠다 재밌다 참신하다 대단하다 감독 Great movie
기생충,조조로 봤는데 하루종일 영화생각난다.
기생충,여지껏 보다가 재미없어서 나온적은 처음
기생충,나의 기준으로 이번년도 한국영화1위
기생충,다들 재미있냐고 물어보던데이건 재미라는 단어와는 어울리지 않는 영화입니다.
기생충,왜 칸느가 손을 들어줬는지 충분히 이해가 되는 영화. 작년 <어느가족> 보다 춸씬 메시지와 퀄리티 연출력이 출중하다. 봉준호 감독만이 펼칠수 있는 봉준호 감독만의 스타일이라 할수 있음. 반전도 좋고 특히 여운이 오래 남아서 가슴이 먹먹하다. 코믹굿
기생충,개인적인 느낌으론 초반 1시간은 그냥저냥 보는데후반 1시간은 왠지모르게 보는 내내 불편했습니다..뭔지는 모르지만 불편하고 불쾌하기도 하고..강렬한 여운은 있지만 저에게는 안맞는 영화네요..
기생충,물과 기름처럼 섞일 수 없는 신분의 차이..
기생충,계단을 내려가고 하염없이 내려가고 더 내려가야 그들의 집에 갈수 있다
기생충,"상징적이면서 동시에 상징적이지 않은 영화, 봉준호 시즌2의 첫걸음."
기생충,15세 관람가라고 하기에는 잔인하다
기생충,과유불급 은혜를 원수로 갚는다. 가난한 사람들 이미지만 더 안좋아지는 영화가 아닌지 ... 가난한 사람들 상종하기 싫어지는 ...
기생충,다른 어떤배우보다가정부 이정은씨 연기가 최고인듯
기생충,소재는 좋으나 일반인 관객이 보기엔 다소 불편한 장면들이 있을수 있습니다.
기생충,등급조정이 매우 시급합니다. 잔인한거 못보는 사람으로서 갔다가 기분만 찝찝하게 돌아왓네요.
기생충,보고있는데 재밌지만 마음 한 구석이 답답했다
기생충,기대이하기대이하기대이하기대이하기대이하기대이하
기생충,재미있었어요 근데 19세 걸어야 할 듯ㅋㅋㅋㅋ
기생충,글쎄 상받을 만한 작품인지는 모르겠네요 관점은 독특하지만 배우들 연기력도 평범했고 기억에 오래 남을 명작.. 이런거는 거리가 멀고.. 너무 기대했나 보네요
기생충,반지하 냄새. 벗어난지 오래되었지만 아직도 알것같다
기생충,15세 보다는 수위가 좀 ㅎㅎ 보면서 긴장도 되고 재밌어요~
기생충,몇년 지나 다시 보니까 감상이 또 다르다. 첫인상은 재밌는 오락영화였는데… 이번엔 눈물이 났다. 살면서 자꾸만 벽을 느낀다. 생일 번개로 갑자기 모였는데도 하나같이 엄청 쿨하고 멋있고 자연스러운 사람들. 나 여기 어울려? 묻는 기우에게 해맑게 끄...
기생충,볼땐 재밌게 봤는데 영화가 끝난순간 기분이 안좋아짐
기생충,봉준호의 선민의식이 잔뜩 들어간 영화. 조부그리고 부모까지 대대로 금수저 감독이 가난을 우아하게 희화하며 조롱한 영화.
기생충,"마지막 기우의 ""아버지, 전 계획을 세웠습니다.""하는 대사가 오래도록여운에 남을 것 같습니다. 계획 없이 사는 아버지와 식구들. 그 속에서 나름대로 나은 미래를 계획하는 기우. 시대의 초상을 적나라하고도 세련되게 담아주신 역작. 감사히 잘 보았습니다."
기생충,재미가 없다기 보다 기분나쁜 영화임. 가족끼리 연인과 함께보는거 비추천. 집에서 다운받아서 보셈..
기생충,영화를 보고 돌아가는 길에 1호선 냄새에 역정내던 내가 있었다
기생충,기분나쁜영화라는 말이 이해가 간다. 재미있는데도 극장을 뛰쳐나가고 싶은 기분이었다.
기생충,뭔가 처음보는 선물 상자에서 생각지도 못한 멋진 물건들이 계속계속 짜잔 짜잔 하면서 나오는 느낌이랄까?그냥 미쳤다라는 말밖에 안나온다.꼭 보세요.미쳤다 진짜 와..
기생충,그럼에도 계획을 세우게 만드는 영화
기생충,이 영화가 어떻게 15세 관람가 판정을 받은 걸까요..그걸 떠나서는 인상적이었고 잘 봤습니다.. 저는 충격이 커서 다시 재미로 보긴 어려울 것 같아요. 왜 상을 받고 사람들이 열광하는지는 알겠어요.
기생충,"궁금해서 보긴했지만, 일부러 시간 내서 가서 볼 정도는 아니네요. 40분 지나니 지겨워서 언제 끝나나 했음."
기생충,"등급조정이 필요할듯, 말로 형용할 수 없는 불쾌함이 남는 영화"
기생충,영화가 끝나고 집으로 돌아왔다. 지하철을 타고.
기생충,이게 황금종려상이라고..? 만이천원도 아깝던데...
기생충,참신하긴한데 기대에는 좀못미치는듯
기생충,불편함이 이중으로 겹쳐져 있어 후유증이 깊다.
기생충,내 위치를 곱씹게 해보는 영화...너무 현실적이라 더 소름돋는다
기생충,기대하고 갔는데 나올땐 뭔가 무겁고 찝찝함이 느껴지는 영화였다...
기생충,감각이 느껴지지 않는 상징은 죽은 상징임을 잘 보여주는 영화
기생충,이정은 배우와 조여정 배우의 재발견
기생충,잼있다고 기대를 많이해서 그런지...기대보다는....흠..냥 볼만 합니다.
기생충,기대했는데 완전 실망. 개연성이 상당히 떨어지고 우연에 기대 극을 전개. 지루했는데 옆에 있던 아저씨는 푹 주무셨음
기생충,대세에 따라 봐야할 것 같아 숙제처럼 봤다. 몰입해서 끝까지 볼 수 있었지만.. 마지막 여운이 개운하지 않고 기분도 좋지 않음.
기생충,19세 걸어야될듯... 민망한 장면이 한 둘이 아님 기대 안하고 보길 잘했다
기생충,너무 잔인해요... 19세로 올려야 할것같아요....
기생충,보고나서 기뷴이 안좋다 꼭 가난을 그렇게. 표현해야 했을까
기생충,15세 영화라고 하기엔 전체적으로 수위가 너무 높지 않나 싶었다
기생충,"영화제는 충격을 좋아하는 것 같다. 재밌고 신선하긴 한데 설국열차 못지않게 가슴을 많이 짓누른다. 빈부격차에 대한 표현이 너무 우울하고, 극단적이라 불편했다."
기생충,"역대급의 몰입감과 메시지로 이끈다.동시대의 황금종려상 수상작을 자막없이, 극장에 걸린채, 온전히 우리말과 우리만의 현실에 비추어서 빠짐없이 이해하고 공감하면서 볼 수 있다 이작품이 천만이 넘어가지 않는다면 문제가 뭔지 되돌아볼 필요가 있다"
기생충,피자박스 접을 때가 행복했다.
기생충,충격과 공포 절대 스포당하지 마세요.
기생충,보고 나서 많은 것을 생각하게 하는 영화
기생충,인터폰에 이정은이 등장한 순간부터 장르가 바뀐다
기생충,왜 상 받았는지 알 수 있는영화. 가볍게 오락성으로 볼만한 영화는 아닌듯합니다.
기생충,재밌었어요.많은 생각을 하게 하는 영화.
기생충,근데이게왜15세?ㄷㄷ19걸어야됨
기생충,19금이 맞음. 한시간사십분 동안은 정말 재미있어요 그뒤는 취향에 따라 다름
기생충,영화를 보는내내 나도 냄새가 나는지 궁금 했다.
기생충,절대 스포금지. 스포는 주지도 받지도 말자. 울다가웃다가..끔찍한 두시간이었어.
기생충,19세미만 자녀와보고싶다면 따로보시는걸 추천!제가 보수적인건지...
기생충,내가 돌들고 뛰어다닌것같이 피곤하다.
기생충,"공감성 수치 있는 사람으로서 중간부터 보기 불편해고 웃을 수 없어진 영화. 그러나 동시에 재미있고 몰입하게 하는, 잘 만들어진 영화. 각 캐릭터마다 힘이 있는게 좋았고 지나치게 난해하지도 않아서. 황금 종려상으로 예술성 인정받고 상업성도 있..."
기생충,보는 내내 긴장감이 짓누른다. 상영이 끝나고 나니 머리가 아팠다. 클라이맥스로 치달아 갈 때까지 가슴을 조여왔다. 이젠 체력도 딸린다. 관람하는 동안에는 유쾌하고 즐겁고 뿌듯한 감동을 느끼고 싶다.
기생충,냄새난다는 말은 때때로 가난하다는 말보다 더 큰 분노를 일으킨다.
기생충,구성.표현.스토리.연출.영상.OST...모두 완..벽
기생충,오묘한 영화... 19세 관람이여야할듯
기생충,기대보다 별로엿음 공감이 안가고 억지스러움
기생충,볼만은 했는데 기대이상은 아니었어요
기생충,"상상 같은 현실, 현실 같은 상상"
기생충,"누군가는 집을 잃고 모든 재산을 잃는 어마어마한 홍수가,누구에게는 그저 그 다음날 미세먼지가 없게 해주는, 집의 정원을 운치있게 만들어주는 장치일 뿐.."
기생충,왜 내 돈 주고 스트레스를 받아야 할까.. 보고나서 씁쓸하고 비참해지는 것
기생충,보고나와서 감정이 불안해지고 안좋습니다. 기분 더럽네요 어두운 이야기 끝까지 답없게 만듦어린아이들이 안봤으면 좋겠어요그냥 현실의 잔인함 만 나왔어요따뜻함은 없네요.영화 감상후 인생에 희망을 못 느끼게 만듭니다. 배우들 연기력은 좋았어요.
기생충,한국에서 이런 영화가 나올 수 있다는 것에 감사
기생충,가진 자들은 가지지 못한 자들에 대해 예의라는 거리 두기. 실은 경멸과 두려움. 가지지 못한 자들은 가진 자들에 대한 존경이라는 다가가기. 실은 비아냥과 질투. 계층간의 불쾌한 술래잡기.
너의이름은,의미도 감동도 없음 지루함 그자체
너의이름은,연출은 화려했는데 스토리가 생각보다 재미없었다
너의이름은,우리가 흔히 만나는 인연은 가벼운 것이 아니다.. 많은 생각을 하는 작품이었습니다
너의이름은,약간 개연성이 떨어지는 장면도 있지만 압도적인 연출과낭만스러운 작화가 좋았고 주인공들의 감정 묘사가 탁월했었습니다.
너의이름은,이건 진짜 극장가서 봐야할 영화.. 한 번 보고 두 번 더 보세요!!
너의이름은,"그저 보는 내내 아름답고, 아름다워서 눈을 뗄 수 없다.빛이라는 것이 얼마나 아름다운 지 알려주는 신카이 마코토의 마법"
너의이름은,영화보고 며칠이나 후유증이 사라지지 않습니다.
너의이름은,그냥 일본애니. 일본감성임. 일본감성은 나와 안맞는듯.중간에 남자애가 너의 이름! 너의 이름은!? 이럴때 웃겨서 웃음터져서 웃음참느라고 힘들었음.
너의이름은,단순한 바디 체인지가 아닌 여러가지 생각거리를 남긴영화~~요즘시대를 살아가는 우리가 의미조차 생각지 않고 있던 무스비...
너의이름은,여자친구랑 손잡고 보니 재미있었어요.
너의이름은,재밌긴하나 약간 유치했던것같다
너의이름은,별점 100점은 없냐? 아니 1000점도 아깝다... 걍 명작중의 명작 솔직히 이거 따라올 영화 없다. 이 영화 안보면 인생저체를 낭비한거
너의이름은,기대안하고 봤는데 괜찮네요..!
너의이름은,뭐가뭔지 모르겠고 걍 지루했음
너의이름은,시간을 초월하는 간절한 사랑.. 지금 우리가 갈구하는 지점을 정확히 꿰뚫고 지나간 혜성의 조각..
너의이름은,ost 나올때 소름 돋으면서 좋다
너의이름은,"전작들의 경험을 바탕으로 완성된 작품, 반면 전작들과는 다른 작품, 아쉬운 점이 있긴 하지만, 작화, 음악, 완급조절은 꽤나 적절했다"
너의이름은,화려한 작화와 ost들이 좋았습니다
너의이름은,마코토감독이 색깔을 살짝 버린 느낌대중과의 타협인듯 좋음
너의이름은,한국개봉시기가 아쉽네요... 여름에 봤을땐 극장에서 나왔는데도 밤 공기 속에서 여운을 느낄수 있었거든요... 그리고 나중에vod나오면 내용숙지 후 꼭! 자막없이 영상+음악에만 집중해서 봐보세요. 자막에 신경쓰면서 보는거랑 전혀 다르게 느껴지실거에요.
너의이름은,너의 이름은 보신분 중에 후유증 있다 손
너의이름은,"괜찮았던 영화, 근데 대사가 조금..."
너의이름은,진짜 너무재밌게봤습니다 솔직히 좀짜집기된부분도없잖아있는것같은 아쉬움이있긴하지만 여태껏봤던 애니중엔 노래도그렇고 여러모로재밌네요
너의이름은,아니 완전 재미있기만 한데 진부한 스토리 부족한 개연성 이런거 따지쉬는 분들이 생각하는 명작은 대체 어떤건지 꼭좀 적어주세요 그것좀 보러가게...이거보다 더 명작이면 지갑을 탈탈 털어불랑게
너의이름은,작화도 좋고 음악도 좋고 스토리도 꽤 좋았어요 남주 귀엽다
너의이름은,봐도봐도 정말 잘 만든 애니메이션
너의이름은,엄청 기대하고 봐서 그런지 조금 아쉬웠당...
너의이름은,무의식의 세계가 연결되어 간절히 원하면 이루어진다는우주별의 이야기로 전계되는 빛의향연이 넘넘 가슴에 남네용~~^^ 인연이 단순한실이 아닌 끈으로 이어진것이맞는거 같아용~~^^
너의이름은,"이 영화를 볼 수 있는 것도 무스비 ㅠㅠ 인생영화 탑쓰리 안에 듭니다 정말,,, 보다가 감동해서 눈물 주륵,,,따흐그스흑 이상 일본 영화를 보고 이렇게 감동한 적이 단 한 번도 없는 1인이었습니다. 꼭 봐야 해요 이건,,,학 강추!!!! ???"
너의이름은,주제가 흥미로워서 재미로 보려다가오랜만에! 드디어! 제대로 만들어진 영화를찾았다.여친이랑 재밌게보고 왔네요..★( 불편한 일뽕적요소가 없어서 200%만족 )
너의이름은,센과치히로와 하울 다음으로 이런 애니메이션 영화는 처음.
너의이름은,고2가 끝나갈 겨울에 봤던 영화
너의이름은,두번 세번도 더보고싶은 그런 애니영화
너의이름은,이걸 지금 더빙영화라고 내놓은건가요??? 어떻게 타키한테 미츠하 들어갔을땐 별로 어색하지않았는데 본인캐릭터 시작하는순간 왜 복학생이 튀어나오죠? 게다가 초반 목소리 느낌이랑 후반 목소리 느낌은 전혀틀리고 무슨 나레이션 넣은 애니메이션 ...
너의이름은,또 보러갔음....다음에 또봐야지
너의이름은,간만에 재미있게 영화본것 같습니다. 블루레이는 언제 나올지 ㅎㅎ
너의이름은,이번에 재개봉해서 다시봤는데 역시 영화관에서 보는 그 감동이 있네요
너의이름은,웃긴 요소도 있고 스토리도 좋네요!!
너의이름은,한번 더 간다. 너의 이름은!
너의이름은,"지금까지 총 4번을 본 애니메이션처음 봤을때의 그 감동이 아직 생생히 기억하지만여러번 볼때마다 점점 그게 사라지는 기분,,"
너의이름은,사랑에 빠지는 전개의 설명이 약간 부족합니다
너의이름은,개봉당시 여러번 봤고 오랜만에 극장에서 다시 봐도 눈물나는 명작ㅠㅠ 몇년이 흘렀어도 영상미와 ost는 최고라고 생각해요.
너의이름은,재밌긴 했지만 아쉬운 요소들이 존재했던 영화
너의이름은,저보다 많이 보신분 있으시겠지만 현재 6번 봤습니다.유료시사회 세번 코엑스 무대인사에서 한번 보고 나머지 두번은 무대인사 마냥 기다리기 지루해서 봤는데 재미있습니다. 한번쯤은 볼만하다고 생각합니다. 추천드려요~
너의이름은,재개봉으로 다시 봤는데 진짜 여전하네요특히 영상미와 OST가 너무 좋아서 소름돋는 장면이 많습니다내용도 재밌기 때문에 애니에 대한 거부감만 없다면 누구나 재밌게 볼 수 있다고 봅니다
너의이름은,내 인생 최고의 애니메이션 모든것이 완벽
너의이름은,영화 보면서 몇 번이나 소름이..ㄷㄷ
너의이름은,진심으로 배경이 놀라웠다 영화를 보면서 내가 그안에 있는 기분을 느껴보았다 그리고 배우들이 더빙했는데 몰입감이 장난아니였다 특히 나는 타키목소리도 좋았지만 미츠하의 목소리는 진짜 캐릭터하고 잘어울렸다.마지막으로 레드윔프스는 신의한...
너의이름은,보러가길 잘했다는 생각이드는 영화 후회없음!
너의이름은,처음에는 살짝 지루하자 중반부로 갈수록 잼있어지면서 감동적임ㅋ
너의이름은,사실 친구랑 먼저봤는데 바로 다음날 안본척하고 내 인연이였으면 좋겠다고 생각하는 사람과 다시봤습니다 처음본날은 어딘가 나의 인연이있을까 하며 가슴이 절절했었는데 두번째볼때는 가슴 절절해 하는 그녀를 보며 사랑이하고 싶어졌습니다
너의이름은,정말.. 모든게 완벽해요ㅠㅠ 여운도 오래 남고.. 보고 보고 또 봐도 질리지 않고 너무 좋아요!!
너의이름은,매번 봐도 지린다.. 처음볼때 영화관에서 봤으면 좋았을텐데..
너의이름은,BBC선정 올해의 영화 10위입니다.
너의이름은,진짜재미있었다..세월호가 생각나서 너무 슬펐다가 또 감동받았다가.. ost도 너무 좋고...영화끝나고 엔딩크레딧에 ost 너무 좋아서 노래끝날때까지 나오지 못했다 ㅜㅜ
너의이름은,영화관에서 봐야 제대로 맛이 사는
너의이름은,개봉 후 한번 더 보러가고 싶은 영화. 개봉했으니 보러가야지
너의이름은,나의 이름을 물어볼 그 사람을 꿈꾸게 하는 영화
너의이름은,새로운 4K로 극장에서 보게 되니 넘 좋아 너무 좋은 작품
너의이름은,아무기대도 안하고 가서 봐서인지 볼만하네요 맨날 부수고 전쟁하는 영화들 속에서 가끔은 이런거 봐줘야죠
너의이름은,재개봉해서 보러갔는데 너무 좋았어요
너의이름은,몇 번을 보아도 몽글몽글해지는 영화. OST는 말할 것도 없음!
너의이름은,"마지막 쪽이 슬프긴 했지만, 왜이렇게 열광하는 지는 모르겠다.(모든 해석과 시간흐름 이해했음.) 조금 집중하려고 하면 계속해서 흐름 끊는 노래만 나와서 그냥 애니메이션을 보는 느낌에 계속해서 너의 이름은? 이라는 대사만 치는 게 제목강조가 너무 ..."
너의이름은,현재까지 내 인생 영화 너무 좋음!!
너의이름은,"신림 롯데시네마 12일 목요일 저녁 9시 45분 F열 3, 4번에 앉은 커플 아가리 싸물고좀 봐라ㅡㅡ무슨 정신병자들 마냥 감동적인 순간 나올 때 마다 크~ 꿀잼, 킼킼킼 또 술마셔야돼? 주의줘도 계속 이러면서 시끄럽게 싸데내ㅡㅡ느그 커플 참 더럽다 퉤"
너의이름은,심야로 조용히 집중하며 잘봤어요~그래도 제 스타일은 미야자키 하야오인거 같아요^^
너의이름은,뭔지모를 울컥함이 치밀었다.우린왜 저렇게 못 만드는거지 ㅠ사랑이 하고싶어졌다..아프도록 설레는...
너의이름은,정말 재밌었습니다 또 볼거같아요ㅠㅠ 작화짱이고 성우들 목소리 너무 듣기좋습니다! 세세하게 안빠뜨리고 보려고 눈크게 떴습니다 ㅎㅎ 영화관에서 안보면 후회해요ㅠ!
너의이름은,1회차 관람때는 그냥 잘만들었구나싶었는데 재관람하고 나니 너무 좋았어요!!
너의이름은,2~30분만 분량이 늘었으면 좋았을텐데
너의이름은,눈부신 경험이다. 서로를 알아본다는 것은.
너의이름은,와 디시에서 스포하는 OOO들아;;; 그러지마라;; 물론 난 스포당하기전에 오늘 영화관에서 봄 ^^
너의이름은,원작빠심에 더빙판을 봤지만 두 주인공은 너무나 어색했다
너의이름은,"구름의 저편 약속의 장소, 초속 5cm, 별을 쫓는 아이, 언어의 정원 이 모두를 긁어 모아 포텐 터뜨린 신카이 마코토의 역작. 중간 중간 숨어있는 전작들의 흔적에 감독의 독함을 제대로 느낄 수 있음. 일본 장편애니메이션에 한 획을 크게 그어버림ㅋ"
너의이름은,그림도 언어도 그 안의 의미들도 모두 훌륭하네요~
너의이름은,남자친구랑 예매해서 같이봤어요 ㅎㅎ 때로는 진지하게 때로는 유쾌하게 두 남녀의 이야기가 진행되 시간가는줄 모르고 봤네요 ㅎㅎ 안 보신분들 강추합니다~~~
너의이름은,진짜 믿고 보는 신카이마코토의 너의이름은...3차로 개봉해줘서 정말감사합니다 진짜 봐도봐도 항상 소름돋고 눈물나고...진짜 내 인생 영화
너의이름은,보는 내내 힐링되는 느낌 받았어요. 풍경이 이쁜 애니
너의이름은,올해 최고에 영화 처음 영화보기전에 아이들이 많아 조금 걱정했는데 엄청 조용한 분위기에서 재밌게 잘 봤습니다 !
너의이름은,인생 애니 입니다.가끔 생각나면 한번씩 봐야겠어요
너의이름은,왜 명작이라 하는지 보고나서 바로 알아버리는 애니메이션영화.
너의이름은,신카이마코토는아직이작품을넘는작품을 못만들고 있다.
너의이름은,이것또한무스비 저것또한 무스비
너의이름은,10번을 넘게 봤지만 볼때마다 새로운 인생 영화
너의이름은,애니메이션을 봐 오면서 지금까지 눈물이 났던 영화는 오직 이것 하나라고 할 수 있었던 정말 감명깊은 영화였다.봐도 봐도 질리지 않을 정도로 스토리도 좋고 특히 OST 곡과 영화 내 OST 나오는 타이밍이 정말 좋았다.
너의이름은,소재가 독특해서 처음엔 재밌었는데 중간중간 벌려놓은 판을 못수습한듯... 서로 좋아하는계기도없고 썸도없고 마무리만 잘했더라도 이런 답답함은 없었을텐데 계속 서로 이름까먹는거 보다가 답답해서 이름외쳐줄뻔
너의이름은,작화도 훌륭했고 스토리도 좋았습니다. 여운이 가시질 않네요. 다음에 재관람 꼭 한번 더 하러가려구요~
너의이름은,여태본 극장판 애니메이션중에 단연 최고..
너의이름은,"너무나 사실적인 작화에 마치 사진 속 장소에 가 있는거 같단 착각이 들었고, 영상미와 연출, OST도 좋아서 엔딩 크레딧 끝날때까지 있었다. 전작들과 다른 결말도 더 좋았고 여운이 남는다. '소중한 사람, 잊고 싶지 않은 사람 ,잊으면 안되는 사람'"
너의이름은,"감성을 자극하는 영상미가 압권이네요도쿄 도시와 시골의 자연풍경...색채의 대비가 넘 좋아요비,도쿄의 눈,일몰,혜성비,어지러운 전철선실사같은 영상 최고!!!!"
너의이름은,딸이랑 볼영화를 찾다가 애들 영화겠거니 기대 안하고 봤는데 웬걸 기대이상으로 넘 재밌고 감동적이었어요.. 성인들도 넘 재밌게 볼 영화입니다~
너의이름은,모든 배경이 예쁘네요. 특히 햇살이나 빛이 렌즈에 비칠 때의 아름다움을 아주 잘 담아낸 것 같아요. 다만 내용이나 캐릭터는 즐기지 못하겠더라구요.
